,V1,V2,V3,V4,V5,V6,V7,V8,V9,Vr,V0,R0,V0gain,RL1,RL2,RL3,RL4,RL5,RL6,RL7,RL8,RL9,Vg1,Vg2,Vg3,Vg4,Vg5,Vg6,Vg7,Vg8,Vg9
59,1.930999755859375,0.23162841796875,0.23590087890625,0.24444580078125,0.217742919921875,0.222625732421875,0.21453857421875,0.22064208984375,0.210113525390625,0.01953125,1.200408935546875,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
60,1.894073486328125,0.252838134765625,0.24871826171875,0.2508544921875,0.218963623046875,0.222320556640625,0.209197998046875,0.219879150390625,0.206146240234375,0.018768310546875,1.220245361328125,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
61,1.87103271484375,0.277252197265625,0.2679443359375,0.2593994140625,0.22796630859375,0.2337646484375,0.21820068359375,0.227813720703125,0.217437744140625,0.019073486328125,1.240386962890625,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
62,1.911163330078125,0.279388427734375,0.273895263671875,0.2655029296875,0.2337646484375,0.238189697265625,0.222625732421875,0.23345947265625,0.224151611328125,0.019683837890625,1.260528564453125,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
63,2.007598876953125,0.2581787109375,0.262451171875,0.26580810546875,0.240478515625,0.244293212890625,0.2313232421875,0.238800048828125,0.22979736328125,0.02044677734375,1.280670166015625,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
64,2.062225341796875,0.25604248046875,0.2581787109375,0.268707275390625,0.241851806640625,0.2447509765625,0.237579345703125,0.2398681640625,0.228271484375,0.020751953125,1.300811767578125,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
65,2.041015625,0.272064208984375,0.26641845703125,0.272979736328125,0.239715576171875,0.24322509765625,0.2337646484375,0.240020751953125,0.22369384765625,0.020294189453125,1.32080078125,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
66,2.030792236328125,0.291900634765625,0.28167724609375,0.2813720703125,0.24444580078125,0.24658203125,0.23468017578125,0.242919921875,0.22674560546875,0.02044677734375,1.340484619140625,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
67,2.03125,0.30731201171875,0.29693603515625,0.28839111328125,0.250701904296875,0.254058837890625,0.239715576171875,0.247344970703125,0.232696533203125,0.020599365234375,1.360626220703125,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
68,2.037353515625,0.3204345703125,0.307159423828125,0.29449462890625,0.256500244140625,0.261688232421875,0.245208740234375,0.25482177734375,0.242767333984375,0.020751953125,1.380767822265625,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
69,2.1051025390625,0.316009521484375,0.30426025390625,0.299835205078125,0.263519287109375,0.26824951171875,0.248870849609375,0.259857177734375,0.25115966796875,0.021820068359375,1.400299072265625,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
70,2.176055908203125,0.2996826171875,0.29144287109375,0.2996826171875,0.272216796875,0.27587890625,0.257110595703125,0.2642822265625,0.254364013671875,0.02227783203125,1.42059326171875,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
71,2.22259521484375,0.299072265625,0.292816162109375,0.303497314453125,0.27679443359375,0.27740478515625,0.26580810546875,0.266571044921875,0.251312255859375,0.02227783203125,1.440582275390625,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
72,2.19757080078125,0.3216552734375,0.305023193359375,0.3082275390625,0.27618408203125,0.276947021484375,0.268096923828125,0.26702880859375,0.248870849609375,0.02197265625,1.4605712890625,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
73,2.177581787109375,0.3485107421875,0.327301025390625,0.316619873046875,0.276031494140625,0.2789306640625,0.26519775390625,0.26947021484375,0.25238037109375,0.021820068359375,1.480560302734375,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
74,2.18231201171875,0.359649658203125,0.341644287109375,0.32470703125,0.281219482421875,0.28533935546875,0.2679443359375,0.27557373046875,0.261688232421875,0.02197265625,1.500244140625,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
75,2.193603515625,0.373687744140625,0.352935791015625,0.333709716796875,0.28533935546875,0.289764404296875,0.271453857421875,0.281524658203125,0.270538330078125,0.022430419921875,1.520233154296875,100,3.0,10000.0,10500.0,11000.0,11700.0,12000.0,12500.0,13000.0,13700.0,14000.0,2.48,2.53,2.6,2.62,2.4,2.47,2.36,2.48,2.5
